angle,impact,log_energy,in_volume,triggered,vetoed
1.5688728136513335,-0.47603455097767217,3.0946429199518364,True,True,False
5.821358799432507,-1.0632910541281797,2.6403793678772485,True,True,False
0.39709153902687144,-0.18093550067982014,2.4660571852034368,True,True,False
4.038927012371855,-0.25481190877981985,2.5931462880070537,True,True,False
2.849885705584729,0.19094444160907761,2.7658994089918365,True,True,False
2.4720639120023358,-0.40238926130721486,3.0375056000098115,True,True,False
2.708305763713493,-0.01805465204854213,2.6942217581099985,True,True,False
3.110528385357101,1.0027119166854186,2.6198752390322397,True,True,False
1.9407451815092558,-1.009880242561905,2.9876356363592196,True,True,False
4.512712899468116,0.046890917217527826,2.4992101650591767,True,True,False
3.993807557488689,-0.7552253778825504,3.2097883882488376,True,True,False
4.217692391795015,0.791692986705825,2.027502293372811,True,True,False
2.5523193194763896,-0.498735097954038,2.4687376065660587,True,True,False
2.50588776656145,0.6234637428637348,2.110745891022831,True,True,False
6.240189073923102,-0.36683330520937285,3.9610676578768187,True,True,False
1.831257312049084,0.7647763812315421,3.4568823558957806,True,True,False
2.965599443904645,0.1062933586480036,3.4984529545995637,True,True,False
2.978803862825288,-0.43655416925512386,2.8960898381741638,True,True,False
1.288793351165159,-0.18586850462019458,2.9055020192298024,True,True,False
4.4603777665302955,-0.09076357877343919,2.6372681301986294,True,True,False
5.609871167887559,1.0376829500536708,2.7842982236133333,True,True,False
6.125928457095546,0.025417430632998905,3.050431821523926,True,True,False
4.345123500802235,-0.8387856282492954,2.1267615811672864,True,True,False
4.678504620250296,0.645409573228118,3.3883020969511772,True,True,False
0.12115771574768212,-0.03886866780015614,2.856043230928189,True,True,False
1.0748034407484037,-0.40980500108994083,3.3235991341785103,True,True,False
5.078296656748427,-0.048910361732645576,2.4415889749116495,True,True,False
0.37821898818137734,1.1559249860494634,2.1122006792742827,True,True,False
1.472402021492999,-0.0020747219738894707,3.000997439652631,True,True,False
6.02455560644091,-0.9562252568380439,2.6412954378439246,True,True,False
1.0305523643534786,0.6984330861944026,2.4884625280453823,True,True,False
3.0772085575797585,0.48772503761556396,2.8856096769893496,True,True,False
5.501707231448222,-0.9369154788341076,3.0210756522124917,True,True,False
3.344270628785077,-0.7276481543822145,2.5217650514178436,True,True,False
0.4486268345957491,0.7460361002349978,3.3772222412134263,True,True,False
2.8343984817558345,-0.026501396420363886,3.339281675390277,True,True,False
0.6912938388626761,0.8348410712759518,3.268922863839122,True,True,False
0.6048187217874715,-0.621702093197049,2.613424302074093,True,True,False
2.9148526887078634,0.6082772785913261,2.058222910710632,True,True,False
1.4844495639256974,0.45717052459452573,2.55094618910957,True,True,False
1.3093811767190031,0.2040855708110331,2.8703608022132294,True,True,False
3.5028796141887684,-0.40626895409911923,2.922759516221854,True,True,False
2.0680100974579383,-0.9170992719303598,2.3192409044989213,True,True,False
1.8283630904338153,-0.03374002582680791,4.043666545649291,True,True,False
2.809773267254631,-0.07034939111229585,3.221324351332391,True,True,False
2.083566030745907,-1.0383662170537842,2.65875622155765,True,True,False
5.497285905432926,0.22199900353279203,2.905142392348204,True,True,False
2.311212151236981,-0.8987266386744863,2.5296087370074414,True,True,False
2.4346314664131192,0.5106071865212419,3.603961302312176,True,True,False
5.8736579348517886,0.9769666773746131,2.5580886501091684,True,True,False
5.590008307831028,-0.3727853172569417,2.272043520007996,True,True,False
3.516329152026944,-1.2914229557464036,2.6894014641599666,True,True,False
5.541599208325615,0.002897529392414766,3.154971400711868,True,True,False
2.6009401651597956,0.5719330802009526,2.951372570817037,True,True,False
4.656100899721212,-0.6603136055712114,2.771690953120383,True,True,False
6.161205504761382,-0.48299793506365407,3.254427949190682,True,True,False
3.378743471231025,0.9153802369540537,3.030149091922004,True,True,False
1.2450447152231792,0.5523766062095918,2.8148855688405696,True,True,False
0.5521560727800108,-0.5762978724216552,3.371196388136221,True,True,False
5.397939275058207,-0.08902163310157662,3.5546891476039604,True,True,False
1.373724627910952,0.9429031350697058,2.5365359096976006,True,True,False
3.4942528018345578,1.0087766051893001,2.4946885348025734,True,True,False
5.590315074010997,0.47437749590061623,2.52716453039947,True,True,False
3.909236323173634,0.23919501521258837,3.484905678785674,True,True,False
2.7007227279679102,-0.6247381997386373,2.6700456910824633,True,True,False
0.5421345370529185,1.0422259813871262,3.1088667126362033,True,True,False
3.65921283964105,-0.4353749793097388,3.5268279283320982,True,True,False
5.906926710273815,-0.12694578844338528,3.020057208235312,True,True,False
5.05375909753835,0.19208663020629646,3.01742048247755,True,True,False
5.843189109481343,0.6900103073282153,3.1897035343917706,True,True,False
0.8829791297517893,-0.29523873898741076,2.6913391047730766,True,True,False
3.663036918695678,-0.11382380265179956,3.6263358484639565,True,True,False
5.71334576114977,1.3736921954100787,2.834755153986329,True,True,False
6.259713110689404,1.2277300524746142,3.7972502230086476,True,True,False
4.963737804645529,-0.9152209945353351,2.6330416452031753,True,True,False
3.7082283738014934,-0.7155743980344357,2.5442435491663864,True,True,False
2.424958204009973,-0.40155103274726894,3.4606248670061914,True,True,False
3.5678742440713207,-0.36090634577857456,3.590490751320243,False,True,False
4.249734377285101,0.3668677609427904,3.01982344238247,True,True,False
5.066682755782393,0.1812475619128116,3.2732145270182516,True,True,False
3.268878287038677,-0.9894676235049075,2.072781412323724,True,True,False
1.2668956249070256,-0.9845272924746168,2.6624846930571042,True,True,False
2.554026914185391,-0.5480590545620101,2.89866632832279,True,True,False
3.529206905999443,-0.47399787897773593,2.2262511954202537,True,True,False
3.024242994211025,0.6560828190182934,2.886626987366892,True,True,False
0.47879182518019653,0.5409964886876508,2.6484031121713056,True,True,False
3.8179687297170326,0.3278941615967793,2.5712215289604408,True,True,False
3.609203833271653,-0.5561452490726188,3.66704757714683,True,True,False
1.3417565908402014,1.0648040267019796,2.166957176985934,True,True,False
2.101608769296881,1.1631298906134235,2.7975203457390427,True,True,False
5.0608029023223375,0.929866801193391,3.3220430613961756,True,True,False
0.5245664758742331,0.649804500096425,3.774518899352193,False,True,False
4.572938063858435,0.38805016188263003,2.7246245694232565,True,True,False
3.3762839802705136,-0.12233745024278621,2.5654697075584747,True,True,False
2.761371105938429,0.9852967408894471,2.8275294493962067,True,True,False
0.4093419435124438,-1.1183860651008124,2.7300069968654874,True,True,False
3.328006345576739,0.865543398705819,2.408912078581841,True,True,False
0.7799584263415404,-0.003969870827056221,2.5034721383904364,True,True,False
4.271067320425404,-1.0632633415382227,2.2074298077791084,True,True,False
0.5829221574165021,0.6610244765685649,2.0962005643452333,True,True,False
0.3380929515912616,0.5612007819196109,3.4226329725405935,True,True,False
5.761480333859371,-0.331810472886795,2.7680752182657193,True,True,False
2.5113180155575376,-0.5744630025783453,2.8297228740043603,True,True,False
3.559524990923094,-0.6807742225419802,3.6152158108855836,True,True,False
1.4055728388367819,-0.9629742940147368,2.34498454710692,True,True,False
2.4910847920965726,-0.3288099774526898,2.9108020046394856,True,True,False
4.833179687453377,-1.359904424400916,2.912992233938976,True,True,False
3.5905202662414286,-1.0697932475330896,2.508286719336027,True,True,False
3.5387602850760227,0.5157941592599514,2.391086477118346,True,True,False
4.580660233513886,0.038553851141611695,2.8078909307244233,True,True,False
5.628291466050233,-0.44556821914272227,3.3681699925805164,True,True,False
5.010300794650421,0.24007080937927372,3.220938374732385,True,True,False
2.4859592763860765,-0.6341482909172067,3.5522690214858526,True,True,False
4.276447946174844,0.5909121448099799,2.1103102171768575,True,True,False
0.9758886877413743,-0.08075098202847443,3.014799645781122,True,True,False
4.914598583521028,0.47242513417612514,3.1558926475188196,True,True,False
5.967173358769142,-0.16554206401871388,2.717076134590606,True,True,False
0.9705443476330189,0.10490618156089805,3.18703146819219,True,True,False
0.8270970518309467,1.329788423915205,2.401413035323266,True,True,False
0.577836805995339,0.47229385457452844,2.8938869890426497,True,True,False
1.4970367914486757,-0.47299994802383566,3.0685367814243447,True,True,False
2.3154954505472287,-0.0027515656735181302,3.5476366130812638,True,True,False
5.431132845629676,0.9293943050197514,2.363459303119866,True,True,False
2.64977469849661,0.42381652847270784,2.3262934937447195,True,True,False
3.067045859778522,-1.3677763627276431,3.6824866742141174,True,True,False
4.149083428511077,0.915659664694113,2.5139258957777755,True,True,False
3.5194209367498903,-0.6140887891277117,3.8214987670680123,True,True,False
2.481690170412857,-0.43713348246812866,2.90770820080166,True,True,False
3.297663914352706,-0.1739010341225576,2.9066439757415314,True,True,False
3.5792868795042505,-0.3831958553036835,3.7192762457954376,True,True,False
3.95347039083463,0.21988442817036988,4.172964573353029,True,True,False
0.8431186951605589,-0.29561701571536875,3.593928561465849,True,True,False
5.681702496103561,0.522690233131003,3.164412325342922,True,True,False
1.2701460408728578,0.4524658180422392,2.8788414195512884,True,True,False
4.497069991178038,1.1758710486283548,2.4155767763388227,True,True,False
6.271301089438744,0.11556761630623336,2.6983689836640927,True,True,False
3.7162182532542336,0.6908374119697898,2.026775604694069,True,True,False
5.029191417314578,0.9293944765401233,2.2848388328241485,True,True,False
0.5516782747366396,-0.7971258044186976,3.4507395396459897,True,True,False
0.6732135262475161,0.6010520204990109,2.5480691575496754,True,True,False
5.1066094516324645,-0.31722629555248516,3.5360415452629885,True,True,False
5.404404867680553,-0.9116701569903636,3.064053456239593,True,True,False
3.4427443861401166,1.2983064008115872,3.3036799434080235,True,True,False
5.1434491200306605,-0.31987476918766233,3.349857379996325,True,True,False
6.233168528849061,-0.5766938875343892,3.724711822034067,True,True,False
3.0968985775394193,-1.1615657638188872,2.0304399929973993,True,True,False
1.1997486763942455,0.9813786058121519,2.010650467342182,True,True,False
1.4201392262396073,-0.06887239603309793,2.9887561617371974,True,True,False
2.8947422641931353,0.9736065840359702,2.1090374575370494,True,True,False
0.4761937215959977,0.7575590546390188,2.9884747861252374,True,True,False
1.1222297749699324,-0.6583284883202859,3.1709433452649542,True,True,False
3.0743868785529007,-1.3781696016271874,3.805013668458938,False,True,False
2.865890522242121,-0.8744938888058456,2.9396709422225413,True,True,False
3.1736009544787755,0.786437833190588,3.343925302823742,True,True,False
1.2821171295507343,0.17833550858760153,3.1408346066776125,True,True,False
2.63483804041048,-0.03712941241237975,2.4096841563115476,True,True,False
2.7286717531262688,0.5296006908658101,2.874843954283704,True,True,False
0.5000802366498164,-0.8429664211634039,3.2067994765696204,True,True,False
0.3281032733966936,-0.10803905366696842,2.9621676014060228,True,True,False
6.114246237977372,0.05849725668883725,3.199302311691455,True,True,False
5.62047938264317,-0.6597520672986456,2.7418703530578545,True,True,False
3.7620859374585582,0.8176885714798262,3.3683666481721857,True,True,False
1.4166497728534688,0.06272079468142008,2.9036090652958144,True,True,False
5.896861964024585,0.45337324976132953,2.9175643660430204,True,True,False
1.4138316428080104,-0.5119490868656433,2.3881334688822786,True,True,False
4.504749736319329,-0.16271186778048127,3.46156646357699,True,True,False
5.214887878014325,-0.39143714116022504,3.199220860562503,True,True,False
1.99668002773254,-1.425711130237361,3.1400884159485685,False,True,False
0.2866593138394545,0.08614864012514384,3.0808692218210396,True,True,False
3.6095664681788953,0.5889606981430738,3.337144210781023,True,True,False
0.6144041203228023,0.40854945437261936,3.20648982867673,True,True,False
5.510848723018457,-1.096705323843717,2.954976050390904,True,True,False
1.2778604625738714,-0.8335194755467057,2.836492769042387,True,True,False
0.5225137320389512,-0.7533825270288563,3.4261317656852235,True,True,False
0.8765652084900736,0.35082178860449975,2.3635619740162013,True,True,False
5.986832008206141,-1.0491326752503431,3.314590100842072,True,True,False
5.8823868195730835,-0.9152846053745801,3.1533799575793457,True,True,False
1.9684181429552403,-0.07317276067341794,2.5284810571370917,True,True,False
3.813159857831342,0.6729911214825584,3.074744396697776,True,True,False
1.0729555967592046,-0.4804255967185949,3.2653650170498367,True,True,False
4.65186632710034,-0.3672518647703014,2.6408520237945394,True,True,False
3.7238789623189543,-0.7379067357362992,2.9515240933338522,True,True,False
3.9744135198667423,1.0273714796386189,2.2946701594069823,True,True,False
3.6869890419118017,-0.44905824786161636,2.0206989044110437,True,True,False
5.151312013278238,-0.28490564665118134,3.378462326276615,True,True,False
5.739317468039342,-0.5281568460180609,2.20588630380719,True,True,False
0.5578846063648115,-0.5614909893439347,3.1004545971302955,True,True,False
3.3406837074426283,0.9473387255657439,3.1391378527824028,True,True,False
0.8117084483354108,-0.7870424004755113,2.9725759755302237,True,True,False
3.1467444874102783,-1.463309583785653,2.4964922740167785,False,True,False
5.683557349043855,0.5549650066468673,2.8973115373957095,True,True,False
5.893046376823455,1.1366439342666022,2.814275518946031,False,True,False
1.2680124100264016,0.9732525108506908,2.3798363001564904,True,True,False
2.8896360154868295,0.028266590916885614,3.755606217901432,True,True,False
6.119655201068933,1.3261468412247523,2.3879776479791435,True,True,False
2.6050516377340833,-0.4548270359371636,3.423135790405221,True,True,False
3.332678718940118,0.02469997372909669,2.4147293158059253,True,True,False
0.194550142889238,-0.856186722630355,3.276531101620737,True,True,False
5.518200326628789,0.029361260099860485,3.636633576623871,True,True,False
3.779221227039591,0.4699699854509489,2.232985975208832,True,True,False
1.6535405680350603,-0.689346023713391,2.5336396760007975,True,True,False
6.186584392097426,-0.3356237084665012,2.9746892876399453,True,True,False
2.2888153690285518,-0.21492997854914514,2.8094133240169876,True,True,False
4.716635244819885,-0.4601182082812139,3.138678966787722,True,True,False
0.33167036516193354,-0.21668715404423253,2.0205962935907427,True,True,False
0.7055708047036797,-0.15805503759210549,3.080395918608338,True,True,False
1.0791075523822609,-0.8061906335085951,2.1794622875290965,True,True,False
0.8834367393223205,0.19727121613906784,3.282249541323929,True,True,False
1.0579602243086101,0.33003541975766065,3.4190010688763963,True,True,False
4.03039119431456,-0.05652851838126553,3.4453350408560803,True,True,False
3.6048226168450315,-0.7643754326318986,2.9701892337933504,True,True,False
5.159621774241924,0.4348261073827738,3.2889310574398727,True,True,False
2.817399952438199,0.9144165906764667,3.642560567129075,False,True,False
3.9746415807845037,-0.9758244300005227,3.2384468856714905,True,True,False
4.606012986743084,-0.23951647639672596,2.1754590293986764,True,True,False
1.9861034042890298,0.22098189840197013,2.451693939055078,True,True,False
1.3377165888488411,0.9269347383047817,2.422434567710308,True,True,False
5.5388664159156695,-0.7686281375317207,2.0864458469147937,True,True,False
3.4069931875316617,-0.5677278833454483,2.634088395173344,True,True,False
5.208062618579556,-0.6012871809838963,2.940550804815954,True,True,False
5.393963990684336,-0.987723843454526,3.512715255760443,True,True,False
3.938175483049501,0.4783659187554181,2.278809100648832,True,True,False
0.7798197007622563,1.0514856082272035,2.5589370060475654,True,True,False
3.69147004868126,-0.4691347503903517,3.121741147582617,True,True,False
0.8226725826614516,0.9446598280012761,3.5195596628022354,True,True,False
2.701303205114445,-0.5126237980116065,3.03318759993732,True,True,False
2.1344447839483918,0.34467211691611327,2.4828929988226642,True,True,False
6.174807759325051,1.3310927909832655,2.472146108958386,True,True,False
5.725177943992184,0.45245346197055936,3.222021776502227,True,True,False
4.745792008875145,-0.38244059769166233,3.178822360139708,True,True,False
0.8122693994110347,0.3278952136697,2.773771914318536,True,True,False
0.5164530359027553,0.7022838831641958,2.6160356467816657,True,True,False
4.247554934064402,-1.1175466022710332,3.001178191760878,False,True,False
4.451888139654345,-0.054780054219525295,3.019837251688112,True,True,False
4.302378764724584,-0.2776841904459516,3.7163769646339597,True,True,False
0.7564806965960269,0.9690937775270027,3.1420064078207,True,True,False
5.405131364100053,0.6282186972848318,2.6133911583617886,True,True,False
0.8988573611207087,0.808701561999945,2.439371040244348,True,True,False
0.5337483880171384,0.38942456349770904,3.237973750131709,True,True,False
3.674638059360011,0.7222419640658942,3.170627200204796,True,True,False
3.655720541495613,-0.29452999790976475,2.939851487217281,True,True,False
6.1026451763805065,-0.60158541333418,3.236107824542184,True,True,False
2.9639210343594744,-0.43372933160546806,2.2582165099714,True,True,False
3.478747307042896,0.3480672540658104,3.092256712474085,True,True,False
4.67865604463886,-0.6251295783395729,3.34600603079148,True,True,False
2.783088616424075,1.065001911847909,3.520807564914943,True,True,False
2.4641510979792476,0.5962917756476751,3.3445470273591216,True,True,False
2.9357267270284484,-0.05521103515734675,2.889315661956338,True,True,False
0.5106874891178433,-0.5054153884540895,3.352658754692562,True,True,False
1.9186915356127083,-0.03440031035767337,2.957047933335932,True,True,False
3.4088036292210293,-0.01493370099372957,3.330815940601607,True,True,False
0.1837699727337415,-0.11603151757007314,2.963363102937749,True,True,False
1.883262957439868,0.8695745271567431,3.2976456505591667,True,True,False
0.260314320666335,1.002107311611808,2.6708016666672814,True,True,False
2.792623442888063,-0.31989841830969673,2.9914201334583623,True,True,False
0.32061347962101777,0.983799749718199,2.526733701297524,True,True,False
